id	text	A7hmedHussien
1864	قروي سعودي وقروي مصري تحدومين فيهم الاذكي قال المصري انا بقول كلمه وانت قول عكسها قال له زين قال المصري شمس رد عليه قمر قال له سما رد ارض قال له نقوم نجوم رد خوينا وقال سهله نقعد	yes
1865	خمسه قرويه حذروهم ربعهم من سواقين الليموزينات اذا راحوا للمدينه وقالوا لهم خلوهم يشغلون العداد يوم وصلوا المدينه ركبوا مع ليموزين وقالو له شغل العداد يا رفيق تبي تضحك علينا واللي يصفقه واللي يصارخ عليه قال اوكي بابا ويوم وصلوا المكان سالوه كم الحساب يا رفيق قال خمسين ريال قام كل واحد فيهم اعطاه خمسين ريال	yes
1866	واحد عله سكن عنده جار جديد يوم شافه بالشارع وسلم عليه قاله ممكن اسال سوال قال تفضل اسال قال الاخ كوري قال الجار افا لا قال طيب شكرا مع السلامه ثم جاء الساعه ثنتين في الليل وطق عليه الباب وقال سلام عليكم قال وعليكم السلام قال ممكن اسال سوال قال تفضل اسال قال الاخ كوري قال يا اخي قلت لك لا قال طيب شكرا ثم راح المهم صار يروح له كل يوم ونفس السوال قام الجار الجديد وحمق وقاله ايه يا اخي انا كوري يلزمك خدمه قال ايه وراك ما تشبههم	yes
1867	سال الضابط المجند ما اسمك وكم عمرك قال انا اسمي ناصر وعمري سنه اعجب الضابط بحماسه رغم صغر سنه فقال له اعتبرني هنا مثل اباك فقال له حاضر يابابا	yes
1868	المعلم مامعني كلمه سبيل رد التلميذ طريق قال له المعلم شاطر وسلسبيل قال له طرطريق	yes
1869	واحد قاعد يدور في محل اجهزه كهرباييه وشاف تلفزيون اعجبه سال راعي المحل بكم هذا قاله ب ريال قال الرجل اوه غالي يالحبيب وما عندي كل هالفلوس قاله راعي المحل طيب ابعطيك صفعه كف واعطيك التلفزيون هاه وش قلت فكر الرجال شوي وقال موافق المهم بعد كام يوم كان الرجال قاعد هو وزوجته يشوفون التلفزيون وكان الرجال سرحان وحاط ايده علي خده قامت سالته زوجته ايش فيك يا حبيبي سرحان وايدك علي خدك قالها افكر اجيب فيديو	yes
1870	واحد خلع ملابسه ونزل ليسبح في البحيره ناداه احد الحراس وقال له ممنوع السباحه في البحيره وقال له الرجل وليه ماقلت لي وانا اخلع ملابسي قال الحارس خلع الملابس ليس ممنوع	yes
1871	في حرامي يبي يسرق عجوز شافها جالسه تمشط شعرها وتفرق فيه ولما نامت دخل الحرامي ومالقي شي يسرقه راح عفس شعرها	yes
1872	في واحد يشتغل بالشرطه وكلفوه يراقب مجرم دخل المجرم البقاله وشري بيبسي شري الشرطي ميرندا وقال لهم بالجهاز هو شري بيبسي وانا اشتريت ميرندا تمويه ونزلو عند بقاله واشتري المجرم مالبورو احمر وشري الشرطي مالبورو ابيض وقال لهم تمويه المهم المجرم خرج من البقاله ومسك خط الشرقيه الشرطي مسك خط الرياض تمويه	yes
1873	واد كسول مره اشر للتاكسي وقف التاكسي قدام شوي قال له يوه انت وقفت المكان اللي ابي اروح له	yes
1874	حرامي نذل دخل بيت يسرقه ومالقي شي راح اتصل علي امريكا وترك السماعه مرفوعه	yes
1875	وحده تقول لامها امس طب علينا حرامي من السطح قالت الام يوه الله يخزينا ماكنسناه	yes
1876	وحده ارسلتها امها للسوق وتاخرت ولما رجعت سالتها امها ليه تاخرتي قالت لانه في واحد يلحقني قالت لها امها كان اسرعتي ردت البنت بس هو يمشي بشويش	yes
1877	واحد راح مزرعته وشاف واحد يقطع توت تحت الشجره قال له تبي اعلم ابوك رفع الولد راسه ونادي ابوه بابا انزل في واحد يبي يكلمك	yes
1878	وحده زوجها توفي وفي جنازته تضحك سالوها وراك تضحكين قالت اول مره ادري زوجي وين	yes
1879	في واحد يمشي بالصحراء شاف ابريق ومسح عليه طلع له المارد يقول شبيك لبيك المارد ملك ايديك امر قال له ابي قصر رد عليه المارد وقال لو عندي قصر شفتني جالس هنا	yes
1880	في مساطيل في سياره وعملو حادث وانعدمت السياره قالو وش نسوي السياره اجار راح ينخرب بيتنا نصحهم واحد قال ننفخ السياره من الشكمان وترد مثل الاول وجلسو ينفخون فيها الا واحد منهم يصارخ لحظه لحظه وش تسوون الباب اللي قدام مفتوح	yes
1881	سكران يسوق السياره في الاتجاه المعاكس ويسمع اخبار في الراديو الا قطعو النشره وبثو اعلان نعلمكم ان الشرطه تطارد قايد السياره في الاتجاه المعاكس قال سياره وحده ذولي ميه في الاتجاه المعاكس	yes
1882	ثلاثه صقور يماني امريكي وحوطي طار الاول ويوم رجع الا منقاره عليه شوي دم دور الناس لقوه صايد فاره اطلقوا الامريكي رجع ومنقاره عليه دم اكثر دوروا لقوه صايد ارنب اطلقوا الحوطي يوم رجع الاكله دم قالوا مايحتاج صايد غزال يوم دورا لقوه صادم لمبه	yes
1883	فيه واحد جالس مع ربعه في مجلس دخل عليه واحد من ربعه وقال له انت جالس هنا وزوجتك هي ويا واحد جالسين في الغابه الرجال ماكذب خبر راح يركض للمكان المذكور	yes
1884	صعيدي جي بيكبر شال اللي وراه	yes
1885	غبي يسال غبي تتوقع الجمعه توافق اخر الشهر ردوقال لوضغطنا عليه يمكن توافق	yes
1886	واحدحوطي رافع يده في الامتحان ليش يطلب اتصال بصديق او حذف اجابتين او مساعده من التلاميذ	yes
1887	نمله طابه من فوق الفيصليه ليش تبي تفقع علبه سن توب	yes
1888	اتصل واحد علي زوجته وقال ليها انا ربحت مليون دولار جهزي شنطتك بسرعه فقالت الزوجه طيب احمل معاي ثياب صيف او شتاء فرد عليها احملي كل اللي تبغيه المهم ما ابغاك تكوني في البيت لما ارجع	yes
1889	فيه واحد احول قام بيذبح الخروف واول ماحط السكينه علي رقبه الخروف قام الخروف يضحك كاكاكاكاككاكاكاكهاهاهاهاها فساله الرجل ليش تضحك قال له الخروف السكينه مقلوبه	yes
1890	سوداني خلع العمه فقد الذاكره	yes
1891	دلخ شاف دعايه مارلبورو راح اشتري حصان	yes
1892	جيزاني بلع ريقه جاه تسمم	yes
1893	فيه حوطي يدورحول الفيصليه ليش يدورعلي الدينصورالي طلع في الدعايه	yes
1894	جيزاني ضحك للدنيا تفلتت بوجهه	yes
1895	عربجي جاه ولد قال للممرضه لاتغسلونه خلوه بغباره	yes
